cohort,family,seed,upstream_state,reference_beta,unrestricted_state,unrestricted_beta_set_kind,unrestricted_exact_equivalent_count,unrestricted_finite_grid_beta_min,unrestricted_finite_grid_beta_max,unrestricted_finite_grid_beta_diameter,unrestricted_frontier_size,unrestricted_frontier_max_path_error,constrained_state,direct_interval_exists,direct_interval_lower,direct_interval_upper,direct_interval_width,material_countermodel_within_bound,causal_authority_granted_unrestricted,causal_authority_granted_constrained
PRIMARY,R3_UPSTREAM_INVALID,91022,IDENTIFYING_ASSUMPTION_VIOLATED,1.184355759463842,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91023,IDENTIFYING_ASSUMPTION_VIOLATED,1.185084892881617,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91024,IDENTIFYING_ASSUMPTION_VIOLATED,1.201099521527197,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91025,IDENTIFYING_ASSUMPTION_VIOLATED,1.1924866209928162,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91026,IDENTIFYING_ASSUMPTION_VIOLATED,1.1714482581093772,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91027,IDENTIFYING_ASSUMPTION_VIOLATED,1.2098382761024415,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91028,IDENTIFYING_ASSUMPTION_VIOLATED,1.203361355591359,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91029,IDENTIFYING_ASSUMPTION_VIOLATED,1.1959683929420537,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91030,IDENTIFYING_ASSUMPTION_VIOLATED,1.1821059356469723,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91031,IDENTIFYING_ASSUMPTION_VIOLATED,1.1931110348865093,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91032,IDENTIFYING_ASSUMPTION_VIOLATED,1.1965892796792614,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91033,IDENTIFYING_ASSUMPTION_VIOLATED,1.1959739073424425,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91034,IDENTIFYING_ASSUMPTION_VIOLATED,1.196199879250696,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91035,IDENTIFYING_ASSUMPTION_VIOLATED,1.191316684826795,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91036,IDENTIFYING_ASSUMPTION_VIOLATED,1.1879866212607388,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91037,IDENTIFYING_ASSUMPTION_VIOLATED,1.1815517353529188,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91038,IDENTIFYING_ASSUMPTION_VIOLATED,1.1799709081802907,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91039,IDENTIFYING_ASSUMPTION_VIOLATED,1.2059953686805016,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91040,IDENTIFYING_ASSUMPTION_VIOLATED,1.208132285970239,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91041,IDENTIFYING_ASSUMPTION_VIOLATED,1.1878937460117085,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91042,IDENTIFYING_ASSUMPTION_VIOLATED,1.1929303760715118,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91043,IDENTIFYING_ASSUMPTION_VIOLATED,1.189032599722152,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91044,IDENTIFYING_ASSUMPTION_VIOLATED,1.1839976167534974,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91045,IDENTIFYING_ASSUMPTION_VIOLATED,1.2015548240059097,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91046,IDENTIFYING_ASSUMPTION_VIOLATED,1.1950517330561372,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91047,IDENTIFYING_ASSUMPTION_VIOLATED,1.1970336500385865,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91048,IDENTIFYING_ASSUMPTION_VIOLATED,1.1931836128118785,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91049,IDENTIFYING_ASSUMPTION_VIOLATED,1.2045621075110615,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91050,IDENTIFYING_ASSUMPTION_VIOLATED,1.1838436965002705,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91051,IDENTIFYING_ASSUMPTION_VIOLATED,1.1979217144062746,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91052,IDENTIFYING_ASSUMPTION_VIOLATED,1.1819938440040916,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91053,IDENTIFYING_ASSUMPTION_VIOLATED,1.1926073544272706,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91054,IDENTIFYING_ASSUMPTION_VIOLATED,1.1912254444892234,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91055,IDENTIFYING_ASSUMPTION_VIOLATED,1.178591454135173,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91056,IDENTIFYING_ASSUMPTION_VIOLATED,1.181134252833246,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91057,IDENTIFYING_ASSUMPTION_VIOLATED,1.200900827654526,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91058,IDENTIFYING_ASSUMPTION_VIOLATED,1.1857556817643353,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91059,IDENTIFYING_ASSUMPTION_VIOLATED,1.1912201565207245,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91060,IDENTIFYING_ASSUMPTION_VIOLATED,1.1962287001039913,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91061,IDENTIFYING_ASSUMPTION_VIOLATED,1.1879869705325548,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91062,IDENTIFYING_ASSUMPTION_VIOLATED,1.1926213391015592,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
PRIMARY,R3_UPSTREAM_INVALID,91063,IDENTIFYING_ASSUMPTION_VIOLATED,1.1965446462582472,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,NOT_EVALUATED,0,,,0.0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,False,,,,False,False,False
REPLICATION,R0_VALID,101000,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7895540430427196,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6434338799625704,0.9338106877828158,0.29037680782024544,False,False,False
REPLICATION,R0_VALID,101001,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7697949666240115,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.619985758978855,0.9190939605657266,0.29910820158687157,False,False,False
REPLICATION,R0_VALID,101002,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8333798164324114,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.691938311683743,0.9727931634875105,0.28085485180376757,False,False,False
REPLICATION,R0_VALID,101003,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7832432973978213,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6382164384197975,0.9265948134363051,0.28837837501650765,False,False,False
REPLICATION,R0_VALID,101004,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8048014260141844,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6597300789546066,0.9499145452969134,0.2901844663423069,False,False,False
REPLICATION,R0_VALID,101005,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7941793340898348,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6489053428620244,0.9399845328576663,0.29107918999564186,False,False,False
REPLICATION,R0_VALID,101006,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8187722439118007,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6774607473615193,0.9610343144007049,0.28357356703918557,False,False,False
REPLICATION,R0_VALID,101007,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7955551702535598,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6488829405066462,0.9422809835541559,0.2933980430475097,False,False,False
REPLICATION,R0_VALID,101008,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7746069251777916,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6284926684618937,0.9207674303051816,0.29227476184328793,False,False,False
REPLICATION,R0_VALID,101009,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7979691241445848,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6530523849992401,0.9387459320835522,0.28569354708431205,False,False,False
REPLICATION,R0_VALID,101010,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8112071922569986,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.665377178488125,0.9565825831817883,0.2912054046936633,False,False,False
REPLICATION,R0_VALID,101011,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7862780399524796,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6410437086987231,0.9286861835976149,0.28764247489889183,False,False,False
REPLICATION,R0_VALID,101012,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8198408557711274,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6734260535137653,0.9662459735635202,0.2928199200497549,False,False,False
REPLICATION,R0_VALID,101013,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8115941128364766,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6659203878905621,0.9572781307924424,0.2913577429018803,False,False,False
REPLICATION,R0_VALID,101014,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8343630383579109,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6931697270780753,0.9757381503839245,0.2825684233058492,False,False,False
REPLICATION,R0_VALID,101015,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8153262569644969,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6721697469000213,0.9559406792407938,0.28377093234077255,False,False,False
REPLICATION,R0_VALID,101016,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8133274104540493,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.669440479430333,0.9570813455394526,0.28764086610911954,False,False,False
REPLICATION,R0_VALID,101017,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8234708148503641,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6779168169467085,0.9687151088863645,0.290798291939656,False,False,False
REPLICATION,R0_VALID,101018,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8003988722043375,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.655332849461689,0.9454747558868364,0.29014190642514737,False,False,False
REPLICATION,R0_VALID,101019,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.75348306157096,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.603001244095431,0.9026069705142171,0.29960572641878613,False,False,False
REPLICATION,R0_VALID,101020,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7902285541442113,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6428619225311315,0.9377797673696553,0.2949178448385238,False,False,False
REPLICATION,R0_VALID,101021,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7792944510249464,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.635228571028312,0.9219587776492468,0.28673020662093485,False,False,False
REPLICATION,R0_VALID,101022,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8024398819256808,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6595511314393725,0.944138581034642,0.2845874495952695,False,False,False
REPLICATION,R0_VALID,101023,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7945676087863552,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6468271110848245,0.9422373030722381,0.2954101919874136,False,False,False
REPLICATION,R0_VALID,101024,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8399715279419145,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6962087921552955,0.9821256586963564,0.28591686654106085,False,False,False
REPLICATION,R0_VALID,101025,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.78174918729463,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6319011302934254,0.9309639825951744,0.299062852301749,False,False,False
REPLICATION,R0_VALID,101026,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7658049376250666,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6182889610025312,0.9126134299624469,0.2943244689599157,False,False,False
REPLICATION,R0_VALID,101027,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7854676166902224,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6392190598791239,0.931310502405192,0.2920914425260681,False,False,False
REPLICATION,R0_VALID,101028,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8028029155085533,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6605095669917903,0.9452439778603273,0.284734410868537,False,False,False
